DeviceId,"Explanation.explanation","Explanation.durationMs"
"0a07ce2c-53cc-4c61-8c1a-64da2dad93f4","USER_COUNT_EXPLANATION_SHORT",9267
"a958263a-0c17-4129-a5a7-bc3ba5753138","USER_COUNT_EXPLANATION_SHORT",5271
"a958263a-0c17-4129-a5a7-bc3ba5753138","USER_COUNT_EXPLANATION_LONG",5267
"0dc6f3bd-1d9e-4db2-a245-29c0c66f9884","USER_COUNT_EXPLANATION_SHORT",3739
"95b4388d-074b-4e76-a523-9d9e02f43668","USER_COUNT_EXPLANATION_SHORT",13360
"80e18ade-9b67-49bf-818d-ef822c087666","USER_COUNT_EXPLANATION_SHORT",3069
"64d403d2-db87-412b-911c-c5831bc4d176","USER_COUNT_EXPLANATION_SHORT",8474
"64d403d2-db87-412b-911c-c5831bc4d176","USER_COUNT_EXPLANATION_LONG",8424
"ae8f1f95-bf7e-4939-944c-276801de7ad4","USER_COUNT_EXPLANATION_SHORT",4176
"3375fc10-e10f-4ff5-a282-97f22da251cb","USER_COUNT_EXPLANATION_SHORT",7839
"2dc3199a-d837-47db-b378-31afec4f22ae","USER_COUNT_EXPLANATION_SHORT",5690
"c5960a13-2913-43e9-acb9-f56648ee900a","USER_COUNT_EXPLANATION_SHORT",19766
"9a0d4de0-3e5d-41a4-b508-fda66e06cac1","USER_COUNT_EXPLANATION_SHORT",8983
"9f5b3c23-4f1a-4b08-93e7-48b9b6171927","USER_COUNT_EXPLANATION_SHORT",5677
"d6db591d-931c-473a-9ce5-11b56198d34d","USER_COUNT_EXPLANATION_SHORT",5222
"87536e23-e13b-4b43-babe-9c3cb85b8d88","USER_COUNT_EXPLANATION_SHORT",1130
"ceeab354-08fd-45e2-8738-47686e66e861","USER_COUNT_EXPLANATION_SHORT",1040
"c683b7cb-5707-4a22-b87d-cc9aa56c9459","USER_COUNT_EXPLANATION_SHORT",5985
"9f5b3c23-4f1a-4b08-93e7-48b9b6171927","USER_COUNT_EXPLANATION_SHORT",2236
"02bd5330-cee5-4243-b02b-bd2de10938f2","USER_COUNT_EXPLANATION_SHORT",8652
"250e6a89-c93f-4fe7-9996-0ab44f674a91","USER_COUNT_EXPLANATION_SHORT",2715
"250e6a89-c93f-4fe7-9996-0ab44f674a91","USER_COUNT_EXPLANATION_LONG",2694
"691aec42-f859-4596-b241-8d2a3c372465","USER_COUNT_EXPLANATION_SHORT",14336
"95df62aa-8e1f-4b63-a154-fb73c1d8e3d9","USER_COUNT_EXPLANATION_SHORT",5615
"95df62aa-8e1f-4b63-a154-fb73c1d8e3d9","USER_COUNT_EXPLANATION_LONG",5607
"8dd7d2a7-cd73-44b8-a38f-02d39db447f8","USER_COUNT_EXPLANATION_SHORT",9912
"6180ec59-28ea-4e0f-8f14-e9c7366dcd00","USER_COUNT_EXPLANATION_SHORT",7267
"08c256a1-d169-46e6-8d1c-2fc7b578de15","USER_COUNT_EXPLANATION_SHORT",3239
"08c256a1-d169-46e6-8d1c-2fc7b578de15","USER_COUNT_EXPLANATION_LONG",3223
"7a92d5a3-9220-49a7-b508-1c9ca77b8678","USER_COUNT_EXPLANATION_SHORT",181739
"7b5c20dc-4096-4b28-a167-aab5e2675ce4","USER_COUNT_EXPLANATION_SHORT",3586
"61a8ad6f-4bd4-48ca-8ed2-8a340a323cc7","USER_COUNT_EXPLANATION_SHORT",13511
"61a8ad6f-4bd4-48ca-8ed2-8a340a323cc7","USER_COUNT_EXPLANATION_SHORT",9175
"61a8ad6f-4bd4-48ca-8ed2-8a340a323cc7","USER_COUNT_EXPLANATION_LONG",9170
"65e29742-04ab-4a76-bfc4-f6f2c5cc9f2f","USER_COUNT_EXPLANATION_SHORT",8944
"70a9910a-bb87-43ae-a0ff-e53cad0c9794","USER_COUNT_EXPLANATION_SHORT",11853
"f46e9331-5386-459b-96be-fa5e12b0cb49","USER_COUNT_EXPLANATION_SHORT",2742
"703c8120-7553-47db-b720-c5bb1e6f1edf","USER_COUNT_EXPLANATION_SHORT",11252
"703c8120-7553-47db-b720-c5bb1e6f1edf","USER_COUNT_EXPLANATION_LONG",11248
"250e6a89-c93f-4fe7-9996-0ab44f674a91","USER_COUNT_EXPLANATION_SHORT",3803
"bef50486-e61b-4369-a5fd-888de7ff2e1d","USER_COUNT_EXPLANATION_SHORT",9155
"bef50486-e61b-4369-a5fd-888de7ff2e1d","USER_COUNT_EXPLANATION_LONG",9145
"77f2a24d-2da7-4d8e-999e-6a3cf4d4aa87","USER_COUNT_EXPLANATION_SHORT",10419
"97ef1747-c207-460f-a6d4-1ce6ef02d0df","USER_COUNT_EXPLANATION_SHORT",9435
"532b7e3e-7c7a-4318-af1c-a7756b4187ea","USER_COUNT_EXPLANATION_SHORT",2400
"2b569541-8b84-403f-aaec-553c1aa54268","USER_COUNT_EXPLANATION_SHORT",2814
"2b569541-8b84-403f-aaec-553c1aa54268","USER_COUNT_EXPLANATION_LONG",2804
"2b569541-8b84-403f-aaec-553c1aa54268","USER_COUNT_EXPLANATION_SHORT",452
"2b569541-8b84-403f-aaec-553c1aa54268","USER_COUNT_EXPLANATION_SHORT",527
"2b569541-8b84-403f-aaec-553c1aa54268","USER_COUNT_EXPLANATION_SHORT",13455
"88e622d2-93cc-4fde-959e-a54403e982a1","USER_COUNT_EXPLANATION_SHORT",3635
"7da76262-221e-4158-9408-a6a1ce013e4d","USER_COUNT_EXPLANATION_SHORT",1287
"24c5ff98-73dc-45a1-8cef-d284b03013b6","USER_COUNT_EXPLANATION_SHORT",10196
"e6677b6f-9470-45b9-848d-def11fbf6a6d","USER_COUNT_EXPLANATION_SHORT",9515
"f41fca02-619d-4031-945c-5e1bd2f5187a","USER_COUNT_EXPLANATION_SHORT",9591
"f41fca02-619d-4031-945c-5e1bd2f5187a","USER_COUNT_EXPLANATION_LONG",9585
"7f3989f5-405e-46c2-b34f-31e032677bf5","USER_COUNT_EXPLANATION_SHORT",4845
"7f3989f5-405e-46c2-b34f-31e032677bf5","USER_COUNT_EXPLANATION_LONG",4831
"7f3989f5-405e-46c2-b34f-31e032677bf5","USER_COUNT_EXPLANATION_SHORT",9526
"7f3989f5-405e-46c2-b34f-31e032677bf5","USER_COUNT_EXPLANATION_LONG",9504
"069329bf-402b-4efe-a61d-f11b5fe44c26","USER_COUNT_EXPLANATION_SHORT",6171
"15cc72f7-ad1d-43f7-aa0d-cadf56c060d3","USER_COUNT_EXPLANATION_SHORT",8900
"a48c70aa-c340-445a-92f4-3c44522c4943","USER_COUNT_EXPLANATION_SHORT",1465
"61f2fa60-ab5a-4727-9d30-f4f2f180b333","USER_COUNT_EXPLANATION_SHORT",2037
"61737018-a1a4-4fc2-94f0-c88155c9bd90","USER_COUNT_EXPLANATION_SHORT",8260
"612e2af2-b172-4416-ab9b-e0f146c54d9a","USER_COUNT_EXPLANATION_SHORT",1642
"612e2af2-b172-4416-ab9b-e0f146c54d9a","USER_COUNT_EXPLANATION_SHORT",8493
"612e2af2-b172-4416-ab9b-e0f146c54d9a","USER_COUNT_EXPLANATION_LONG",8490
"7a5862ec-f8b1-4f3a-80e4-dee02efb5703","USER_COUNT_EXPLANATION_SHORT",3791
"e4ed9efa-7183-459f-8e6b-9789772334b7","USER_COUNT_EXPLANATION_SHORT",6018
"f10babef-edb0-4438-9279-c95837013b9a","USER_COUNT_EXPLANATION_SHORT",5486
"f10babef-edb0-4438-9279-c95837013b9a","USER_COUNT_EXPLANATION_SHORT",3528
"f10babef-edb0-4438-9279-c95837013b9a","USER_COUNT_EXPLANATION_LONG",3522
"4ed1bd15-892f-410c-bb09-7a54040456f3","USER_COUNT_EXPLANATION_SHORT",2104
"9973665a-e317-4d06-a57c-c8044d0325e3","USER_COUNT_EXPLANATION_SHORT",6514
"c45a3e1b-add9-4628-99a3-59b9cfe000ef","USER_COUNT_EXPLANATION_SHORT",15577
"c45a3e1b-add9-4628-99a3-59b9cfe000ef","USER_COUNT_EXPLANATION_LONG",15563
"b394c89b-f48e-45ca-89e8-cd89246f8ea2","USER_COUNT_EXPLANATION_SHORT",10006
"09dc1aff-ce15-44e9-b7cd-a7f3ab511866","USER_COUNT_EXPLANATION_SHORT",7204
"112d68a4-ad2d-45cd-9148-6ac324417643","USER_COUNT_EXPLANATION_SHORT",8277
"fbf6b410-2500-4f1a-a55a-aa3bf425d45a","USER_COUNT_EXPLANATION_SHORT",20735
"aeb198bf-8ba2-4d2b-887c-ed9301b83b3e","USER_COUNT_EXPLANATION_SHORT",10191
"aeb198bf-8ba2-4d2b-887c-ed9301b83b3e","USER_COUNT_EXPLANATION_LONG",10184
"b3b062c8-7e4b-41c3-8131-b38265b3e4fa","USER_COUNT_EXPLANATION_SHORT",3093
"b3b062c8-7e4b-41c3-8131-b38265b3e4fa","USER_COUNT_EXPLANATION_LONG",3050
"b3b062c8-7e4b-41c3-8131-b38265b3e4fa","USER_COUNT_EXPLANATION_SHORT",6916
"c3022e50-0b5b-4b53-bb2c-08c851d3f537","USER_COUNT_EXPLANATION_SHORT",6080
"acbe8fcd-3d02-4d6b-96ab-fbf927b0753e","USER_COUNT_EXPLANATION_SHORT",12102
"b61e15d2-5105-4597-be76-437accdbc877","USER_COUNT_EXPLANATION_SHORT",5866
"8084537f-7ffa-440c-af93-0c7ab126db8c","USER_COUNT_EXPLANATION_SHORT",4387
"292b019b-e54a-4a60-8d49-61768b4d0fbf","USER_COUNT_EXPLANATION_SHORT",4618
"9b921eca-1829-4144-9fbb-365dca34c741","USER_COUNT_EXPLANATION_SHORT",8768
"9b921eca-1829-4144-9fbb-365dca34c741","USER_COUNT_EXPLANATION_LONG",8747
"c94c63d2-6d8d-4759-800b-5c937a3cf771","USER_COUNT_EXPLANATION_SHORT",1423
"4df95638-35e3-4ed7-a602-d2b512f073c3","USER_COUNT_EXPLANATION_SHORT",12103
"6b218ed6-93c7-49ed-957a-0c7f6c80ca73","USER_COUNT_EXPLANATION_SHORT",7775
"6b218ed6-93c7-49ed-957a-0c7f6c80ca73","USER_COUNT_EXPLANATION_LONG",7771
"5851da36-d516-4d7b-a7d6-b1d2908a07ce","USER_COUNT_EXPLANATION_SHORT",8599
"9a7b560f-8bc3-403b-84e9-466b4ab06122","USER_COUNT_EXPLANATION_SHORT",1619
"42de003a-713e-41cd-829f-f4b5e8225265","USER_COUNT_EXPLANATION_SHORT",10477
"7ebb41d8-d15e-41ee-b16b-fd5b87de7fda","USER_COUNT_EXPLANATION_SHORT",18937
"7226fb63-0227-442b-8430-9b4e0bc2e340","USER_COUNT_EXPLANATION_SHORT",3121
"7226fb63-0227-442b-8430-9b4e0bc2e340","USER_COUNT_EXPLANATION_LONG",3120
"61c3fdd3-1e84-45cf-9e6b-c7e4ee862505","USER_COUNT_EXPLANATION_SHORT",6112
"42de003a-713e-41cd-829f-f4b5e8225265","USER_COUNT_EXPLANATION_SHORT",8354
"b2e175df-9609-4c3e-bd83-444b752eb6f2","USER_COUNT_EXPLANATION_SHORT",4697
"5343f525-d24c-4bea-bb64-0c867a322a11","USER_COUNT_EXPLANATION_SHORT",3907
"b2645349-3307-4067-8fdd-35751ecd912b","USER_COUNT_EXPLANATION_SHORT",9073
"b2645349-3307-4067-8fdd-35751ecd912b","USER_COUNT_EXPLANATION_LONG",9058
"09b8545e-13d4-45ee-b670-bb9f856e0b59","USER_COUNT_EXPLANATION_SHORT",5632
"34cf87a3-8bf6-4263-99e2-540f413091f9","USER_COUNT_EXPLANATION_SHORT",12047
"b6de4708-970a-48ee-9f22-558d698d494f","USER_COUNT_EXPLANATION_SHORT",6038
"9bd3b166-46f7-4d55-8e48-05be84340ad1","USER_COUNT_EXPLANATION_SHORT",7738
"9bd3b166-46f7-4d55-8e48-05be84340ad1","USER_COUNT_EXPLANATION_LONG",7733
"9b921eca-1829-4144-9fbb-365dca34c741","USER_COUNT_EXPLANATION_SHORT",5601
"6eb427f9-5048-49b5-8147-1a6b20115172","USER_COUNT_EXPLANATION_SHORT",4962
"110cf5c5-8d13-4ba6-a4d2-c85ded30cc05","USER_COUNT_EXPLANATION_SHORT",4278
"0dbabe39-8c11-44f8-9f3d-a52d52e8fe06","USER_COUNT_EXPLANATION_SHORT",12591
"0dbabe39-8c11-44f8-9f3d-a52d52e8fe06","USER_COUNT_EXPLANATION_LONG",12587
"8f3fd670-8c7a-4261-b4c6-a89502592004","USER_COUNT_EXPLANATION_SHORT",7520
"8f3fd670-8c7a-4261-b4c6-a89502592004","USER_COUNT_EXPLANATION_LONG",7505
"8f3fd670-8c7a-4261-b4c6-a89502592004","USER_COUNT_EXPLANATION_SHORT",2343
"20875bfc-c647-4e13-aa70-1f72eb506950","USER_COUNT_EXPLANATION_SHORT",5047
"4a23c515-0601-4bcc-b027-a7589a76b5a9","USER_COUNT_EXPLANATION_SHORT",8298
"9cf950c8-b49d-46b6-928b-12053d44a6b6","USER_COUNT_EXPLANATION_SHORT",5308
"4bc3a7ce-9adb-4064-8b35-c0da9dd736c8","USER_COUNT_EXPLANATION_SHORT",13691
"4bc3a7ce-9adb-4064-8b35-c0da9dd736c8","USER_COUNT_EXPLANATION_LONG",13689
"a47a0b5c-b91f-4cc3-9ddc-2b2cbf72da4c","USER_COUNT_EXPLANATION_SHORT",11081
"a47a0b5c-b91f-4cc3-9ddc-2b2cbf72da4c","USER_COUNT_EXPLANATION_LONG",11075
"14fb6dd6-3027-4570-834e-beee1de28116","USER_COUNT_EXPLANATION_SHORT",4024
"22fae728-9695-4def-92e9-fdc94939f329","USER_COUNT_EXPLANATION_SHORT",6304
"d983aa37-f891-4ffc-8bc6-65a6f5817e87","USER_COUNT_EXPLANATION_SHORT",6292
"d983aa37-f891-4ffc-8bc6-65a6f5817e87","USER_COUNT_EXPLANATION_LONG",6274
"b1e4878a-d49d-42bd-aced-6e48a278dfeb","USER_COUNT_EXPLANATION_SHORT",6860
"3efcb604-c554-41c1-92d1-138dd1c13b01","USER_COUNT_EXPLANATION_SHORT",3610
"9c032e64-3a4c-4abe-bad9-f1a240a13f4f","USER_COUNT_EXPLANATION_SHORT",6098
"a5a632d5-e334-42c6-94f7-a0cabc8bf1bf","USER_COUNT_EXPLANATION_SHORT",7355
"b9b34e9d-ff53-47b7-b5f9-b4c3325cede3","USER_COUNT_EXPLANATION_SHORT",7322
"f823f30c-2a3d-4494-b664-13d97fda29dc","USER_COUNT_EXPLANATION_SHORT",2677
"f823f30c-2a3d-4494-b664-13d97fda29dc","USER_COUNT_EXPLANATION_LONG",2654
"c4f79fbc-52a1-4bd9-9dad-93fa8cb2f22d","USER_COUNT_EXPLANATION_SHORT",3407
"c4f79fbc-52a1-4bd9-9dad-93fa8cb2f22d","USER_COUNT_EXPLANATION_SHORT",1630
"97b0024e-99c9-49cb-853e-88e105f01e22","USER_COUNT_EXPLANATION_SHORT",6210
"6d2b8223-a6c1-4535-a411-ddcf2ee107b9","USER_COUNT_EXPLANATION_SHORT",10782
"fa4cbe39-94c1-4d64-ae7b-373d60a9e0c0","USER_COUNT_EXPLANATION_SHORT",3290
"c139f1f7-40bf-4bbe-971d-1e07b1078148","USER_COUNT_EXPLANATION_SHORT",3168
"c139f1f7-40bf-4bbe-971d-1e07b1078148","USER_COUNT_EXPLANATION_SHORT",13502
"c139f1f7-40bf-4bbe-971d-1e07b1078148","USER_COUNT_EXPLANATION_LONG",13433
"c0a08bfe-ad6c-456b-81bb-2bc34706e7c3","USER_COUNT_EXPLANATION_SHORT",4814
"25c0b493-1555-43fc-af05-0b195c73d063","USER_COUNT_EXPLANATION_SHORT",383
"6368547b-853b-4e26-aa19-c7b4bc70b0fe","USER_COUNT_EXPLANATION_SHORT",8056
"4ba49ed0-741a-4d6a-8b0f-f15030dac6ca","USER_COUNT_EXPLANATION_SHORT",8814
"98766dbd-28e5-46bd-af40-7f9e04c4da32","USER_COUNT_EXPLANATION_SHORT",4368
"98766dbd-28e5-46bd-af40-7f9e04c4da32","USER_COUNT_EXPLANATION_LONG",4365
"6711f7f8-f42b-4e6d-8d43-9d8d863353b4","USER_COUNT_EXPLANATION_SHORT",8854
"cbd79016-e667-4d64-a955-e00e8435f8b7","USER_COUNT_EXPLANATION_SHORT",8679
"f87242b3-529e-458f-8fb1-4b36facb2730","USER_COUNT_EXPLANATION_SHORT",19778
"f87242b3-529e-458f-8fb1-4b36facb2730","USER_COUNT_EXPLANATION_LONG",19776
"6e880f80-6bd7-4c2e-9600-c79c9516af0e","USER_COUNT_EXPLANATION_SHORT",4706
"98766dbd-28e5-46bd-af40-7f9e04c4da32","USER_COUNT_EXPLANATION_SHORT",6475
"cb0ef7bb-f2db-4f0f-96ba-be286a5bedcc","USER_COUNT_EXPLANATION_SHORT",4402
"cb0ef7bb-f2db-4f0f-96ba-be286a5bedcc","USER_COUNT_EXPLANATION_LONG",4399
"cbd79016-e667-4d64-a955-e00e8435f8b7","USER_COUNT_EXPLANATION_SHORT",566
"cc08bc3c-f61d-4b82-8b36-e619b21edd36","USER_COUNT_EXPLANATION_SHORT",1779
"cc08bc3c-f61d-4b82-8b36-e619b21edd36","USER_COUNT_EXPLANATION_LONG",1776
"a5180f44-4d36-4a5a-a741-cb7643a5636e","USER_COUNT_EXPLANATION_SHORT",5251
"a5180f44-4d36-4a5a-a741-cb7643a5636e","USER_COUNT_EXPLANATION_LONG",5244
"83473978-3220-4805-a03e-0b017d29512f","USER_COUNT_EXPLANATION_SHORT",5382
"80168543-96a8-400e-ad7f-0bc61d20b318","USER_COUNT_EXPLANATION_SHORT",5834
"0eb4aa1a-b646-4f29-99a4-f3c98e9828bf","USER_COUNT_EXPLANATION_SHORT",3357
"0eb4aa1a-b646-4f29-99a4-f3c98e9828bf","USER_COUNT_EXPLANATION_LONG",3324
"0045a89a-052a-48db-9ca3-f477c7668413","USER_COUNT_EXPLANATION_SHORT",4343
"efdefab3-683b-45de-8155-05cf660a1b08","USER_COUNT_EXPLANATION_SHORT",6445
"500a2d26-9c8c-412c-bf13-a460b8ca87f6","USER_COUNT_EXPLANATION_SHORT",5609
"500a2d26-9c8c-412c-bf13-a460b8ca87f6","USER_COUNT_EXPLANATION_LONG",5589
"6fb14b2a-2d4b-4c86-aa32-e82a1512e011","USER_COUNT_EXPLANATION_SHORT",4609
"fc11e7d7-235d-4a4d-8b51-2c700f04898b","USER_COUNT_EXPLANATION_SHORT",1639
"eaa72569-45d8-40bc-8045-d25cd8600889","USER_COUNT_EXPLANATION_SHORT",12172
"eaa72569-45d8-40bc-8045-d25cd8600889","USER_COUNT_EXPLANATION_SHORT",9470
"3c149e4e-8e09-44cb-b541-01b7ce20b0a9","USER_COUNT_EXPLANATION_SHORT",2172
"6fb14b2a-2d4b-4c86-aa32-e82a1512e011","USER_COUNT_EXPLANATION_SHORT",1587
"593b8eeb-5e70-40f1-aea1-d4ec4b0130bf","USER_COUNT_EXPLANATION_SHORT",3517
"ce35da58-fac8-4396-9ca4-045696ef316b","USER_COUNT_EXPLANATION_SHORT",4296
"f838f6da-79e5-4811-ae90-a0d565a350db","USER_COUNT_EXPLANATION_SHORT",4612
"f838f6da-79e5-4811-ae90-a0d565a350db","USER_COUNT_EXPLANATION_LONG",4609
"17b3d3bc-a266-4efe-bfe9-6517357a4961","USER_COUNT_EXPLANATION_SHORT",2710
"17b3d3bc-a266-4efe-bfe9-6517357a4961","USER_COUNT_EXPLANATION_LONG",2702
"a97f1924-0ee6-463e-af54-ecb501f12a74","USER_COUNT_EXPLANATION_SHORT",17425
"32b97106-924d-4019-9618-dc8811ab1c43","USER_COUNT_EXPLANATION_SHORT",4261
"32b97106-924d-4019-9618-dc8811ab1c43","USER_COUNT_EXPLANATION_SHORT",7370
"a7b3d39f-7e38-4127-a9ea-cb65c83e3690","USER_COUNT_EXPLANATION_SHORT",9629
"a7b3d39f-7e38-4127-a9ea-cb65c83e3690","USER_COUNT_EXPLANATION_LONG",9620
"38fe10fe-83ba-4eda-b25b-128160e3ed6c","USER_COUNT_EXPLANATION_SHORT",10343
"38fe10fe-83ba-4eda-b25b-128160e3ed6c","USER_COUNT_EXPLANATION_LONG",10318
"c94c63d2-6d8d-4759-800b-5c937a3cf771","USER_COUNT_EXPLANATION_SHORT",1904
"c94c63d2-6d8d-4759-800b-5c937a3cf771","USER_COUNT_EXPLANATION_LONG",1901
"90b24d4a-332e-4673-98ed-2f39936eccc7","USER_COUNT_EXPLANATION_SHORT",11261
"90b24d4a-332e-4673-98ed-2f39936eccc7","USER_COUNT_EXPLANATION_LONG",11249
"eaa72569-45d8-40bc-8045-d25cd8600889","USER_COUNT_EXPLANATION_SHORT",6732
"232699bc-849e-4d91-a9a0-e99ea387f24c","USER_COUNT_EXPLANATION_SHORT",8887
"232699bc-849e-4d91-a9a0-e99ea387f24c","USER_COUNT_EXPLANATION_LONG",8884
"c04ba5fe-777b-4ea2-88db-99b8577438e5","USER_COUNT_EXPLANATION_SHORT",5162
"af8f6794-6a74-44db-bce5-1723c89a5713","USER_COUNT_EXPLANATION_SHORT",13410
"9a7b560f-8bc3-403b-84e9-466b4ab06122","USER_COUNT_EXPLANATION_SHORT",1125
"9a7b560f-8bc3-403b-84e9-466b4ab06122","USER_COUNT_EXPLANATION_SHORT",3084
"af8f6794-6a74-44db-bce5-1723c89a5713","USER_COUNT_EXPLANATION_SHORT",12968
"af8f6794-6a74-44db-bce5-1723c89a5713","USER_COUNT_EXPLANATION_LONG",12958
"c3c8dc7d-5d09-40ea-9658-a8501ab03609","USER_COUNT_EXPLANATION_SHORT",1977
"0fdd2f58-a27e-4445-b106-51ef2678ab7d","USER_COUNT_EXPLANATION_SHORT",5388
"f5043fb6-a84e-405a-8394-a3f49c58b600","USER_COUNT_EXPLANATION_SHORT",6533
"f5043fb6-a84e-405a-8394-a3f49c58b600","USER_COUNT_EXPLANATION_LONG",6530
"7b78ea52-e245-43e1-a728-c71cc8c420f1","USER_COUNT_EXPLANATION_SHORT",5396
"7b78ea52-e245-43e1-a728-c71cc8c420f1","USER_COUNT_EXPLANATION_LONG",5361
"c94c63d2-6d8d-4759-800b-5c937a3cf771","USER_COUNT_EXPLANATION_SHORT",1749
"6e233032-3939-48d4-9898-f62949cf1ec0","USER_COUNT_EXPLANATION_SHORT",14251
"2a72abb1-a8e1-4fb4-adef-ea9883cffbf2","USER_COUNT_EXPLANATION_SHORT",11998168
"0ac95b40-2590-44ee-b245-22d10112dce6","USER_COUNT_EXPLANATION_SHORT",9001
"7714c938-75ed-4fe4-9b7f-7c5878b84579","USER_COUNT_EXPLANATION_SHORT",7886
"7714c938-75ed-4fe4-9b7f-7c5878b84579","USER_COUNT_EXPLANATION_SHORT",841
"8661b513-77cd-4314-88c3-908fda132fb6","USER_COUNT_EXPLANATION_SHORT",10055
"1cf16a59-fe26-4d4d-bf57-185ae995864f","USER_COUNT_EXPLANATION_SHORT",6418
"bfcea76a-b853-47be-9d43-f6e396275429","USER_COUNT_EXPLANATION_SHORT",7753
"9a7b560f-8bc3-403b-84e9-466b4ab06122","USER_COUNT_EXPLANATION_SHORT",3361
"f50d5816-941c-4a55-9088-609c3d81be91","USER_COUNT_EXPLANATION_SHORT",6179
"0e1e43d9-0ee4-4a96-a86d-32e7704a5961","USER_COUNT_EXPLANATION_SHORT",9234
"0e1e43d9-0ee4-4a96-a86d-32e7704a5961","USER_COUNT_EXPLANATION_LONG",9212
"06f6a54d-d78d-476a-966f-07761660b8ee","USER_COUNT_EXPLANATION_SHORT",1469
"41a137d8-ff18-4323-9d1b-f1b92789770d","USER_COUNT_EXPLANATION_SHORT",11954
"479db348-0fcb-415a-b6b9-0fe2a726e213","USER_COUNT_EXPLANATION_SHORT",10872
"f823f30c-2a3d-4494-b664-13d97fda29dc","USER_COUNT_EXPLANATION_SHORT",4839
"f823f30c-2a3d-4494-b664-13d97fda29dc","USER_COUNT_EXPLANATION_LONG",4819
"33541510-9dbd-4529-b7dd-446e11e7038e","USER_COUNT_EXPLANATION_SHORT",8365
"33541510-9dbd-4529-b7dd-446e11e7038e","USER_COUNT_EXPLANATION_SHORT",6685
"33541510-9dbd-4529-b7dd-446e11e7038e","USER_COUNT_EXPLANATION_LONG",6671
"35ab37d6-6823-4fb8-8ea8-cd7c42f44772","USER_COUNT_EXPLANATION_SHORT",13278
"4ebd55a2-0b56-4c73-b1c7-2b18569bd752","USER_COUNT_EXPLANATION_SHORT",10217
"2d3d3be7-bf97-452d-bb36-3fff0fc9621e","USER_COUNT_EXPLANATION_SHORT",2974
"2a72abb1-a8e1-4fb4-adef-ea9883cffbf2","USER_COUNT_EXPLANATION_SHORT",8187
"ab2e42cd-1644-431d-80ac-9753b65f2541","USER_COUNT_EXPLANATION_SHORT",3270
"fb222d46-bc02-418f-9a67-2f106e1ace22","USER_COUNT_EXPLANATION_SHORT",16305
"d2a12f85-749c-40f8-a73c-15319f175a68","USER_COUNT_EXPLANATION_SHORT",3148
"59550c32-0e3f-4d0c-84ce-880015072d3a","USER_COUNT_EXPLANATION_SHORT",7181
"d2a12f85-749c-40f8-a73c-15319f175a68","USER_COUNT_EXPLANATION_SHORT",7551
"d2a12f85-749c-40f8-a73c-15319f175a68","USER_COUNT_EXPLANATION_LONG",7546
"d2a12f85-749c-40f8-a73c-15319f175a68","USER_COUNT_EXPLANATION_SHORT",3749
"d2a12f85-749c-40f8-a73c-15319f175a68","USER_COUNT_EXPLANATION_SHORT",4522
"a22b106f-01d7-4e35-b17d-374f2ee01a6b","USER_COUNT_EXPLANATION_SHORT",6898
"f35ab6a9-7f00-418a-8861-67743a804bf3","USER_COUNT_EXPLANATION_SHORT",4034
"9a7b560f-8bc3-403b-84e9-466b4ab06122","USER_COUNT_EXPLANATION_SHORT",5333
"9a7b560f-8bc3-403b-84e9-466b4ab06122","USER_COUNT_EXPLANATION_SHORT",784
"9a7b560f-8bc3-403b-84e9-466b4ab06122","USER_COUNT_EXPLANATION_LONG",770
"9a7b560f-8bc3-403b-84e9-466b4ab06122","USER_COUNT_EXPLANATION_SHORT",926
"9a7b560f-8bc3-403b-84e9-466b4ab06122","USER_COUNT_EXPLANATION_SHORT",8684
"3a4834ab-b649-40d0-8c35-f1878edae8d0","USER_COUNT_EXPLANATION_SHORT",8836
"3a4834ab-b649-40d0-8c35-f1878edae8d0","USER_COUNT_EXPLANATION_LONG",8833
"f07188c8-18d0-49c1-b315-bba5375bd419","USER_COUNT_EXPLANATION_SHORT",2693
"f07188c8-18d0-49c1-b315-bba5375bd419","USER_COUNT_EXPLANATION_SHORT",9045
"ed56942f-fad7-4ef0-a9e9-4f91db7ee9fb","USER_COUNT_EXPLANATION_SHORT",4332
"f07188c8-18d0-49c1-b315-bba5375bd419","USER_COUNT_EXPLANATION_SHORT",6759
"e97b0766-689c-4ee1-8cd8-7ac4616b3bc4","USER_COUNT_EXPLANATION_SHORT",7143
"3cbd18f4-4d48-4ab5-968e-73d2742adb60","USER_COUNT_EXPLANATION_SHORT",6278
"3cbd18f4-4d48-4ab5-968e-73d2742adb60","USER_COUNT_EXPLANATION_LONG",6276
"8f995756-c8ba-4533-9093-f28a1bee97d5","USER_COUNT_EXPLANATION_SHORT",11722
"315b8592-407b-4366-b957-1328bb6b56c6","USER_COUNT_EXPLANATION_SHORT",8447
"a22b106f-01d7-4e35-b17d-374f2ee01a6b","USER_COUNT_EXPLANATION_SHORT",8395
"c3c8dc7d-5d09-40ea-9658-a8501ab03609","USER_COUNT_EXPLANATION_SHORT",5306
"c3c8dc7d-5d09-40ea-9658-a8501ab03609","USER_COUNT_EXPLANATION_LONG",5301
"88b13709-0f7a-4678-a8d3-ce1309300747","USER_COUNT_EXPLANATION_SHORT",12016
"88b13709-0f7a-4678-a8d3-ce1309300747","USER_COUNT_EXPLANATION_LONG",11990
"5fd2b753-c729-4d9d-8dc3-3ad0729c0c09","USER_COUNT_EXPLANATION_SHORT",5747
